gene	D0h.rep1	D0h.rep2	D1h.rep1	D1h.rep2	D2h.rep1	D2h.rep2	D4h.rep1	D4h.rep2	R1h.rep1	R1h.rep2	R2h.rep1	R2h.rep2	R4h.rep1	R4h.rep2
AT3G24420	62.14299272	43.54799288	139.3092143	118.9735621	112.9578678	115.6942635	110.7666471	117.4830263	168.4285411	177.4679999	145.8817414	124.3620642	139.2238635	168.2439091
AT1G07040	20.46998219	33.97559562	35.60232665	41.25729766	121.9947627	97.05698297	242.27231	236.0314901	165.0688706	174.6876793	113.2146723	116.2795381	70.69243243	68.75895456
AT5G27470	119.5168021	117.9680417	68.14226574	78.94760348	78.51239453	82.48263967	94.71306659	103.807043	107.1553994	111.1713977	127.2457452	134.2409133	139.2815757	126.2084624
AT1G59610	47.88986181	45.08275291	48.80182071	41.89262857	57.38325078	46.58054753	59.20984522	60.01256377	65.11268536	71.75142704	53.47675999	61.04172144	66.6548678	56.33875273
AT4G14160	52.89016579	58.64360592	55.67102727	52.12832975	65.18960071	53.54792327	68.11790328	65.42582239	47.68719935	58.80608051	77.17875928	77.94070642	87.59937295	72.84689472
AT3G54640	285.5477704	272.7654933	73.71617387	67.65629692	81.40484846	96.67961754	39.19243134	55.99980341	46.36066646	46.01312771	122.5853358	125.0350852	274.6102882	229.8846291
AT5G13370	29.55678151	26.90836493	39.12095157	45.22471184	138.2133648	140.7931405	155.5035783	146.2673602	88.01246416	79.13543575	69.28416104	68.93370718	87.7855179	83.33463711
AT5G55920	124.3641544	100.2245108	24.09012791	22.16627281	30.90781876	21.06671312	33.32837598	28.11670926	73.72678238	70.4062548	124.9740094	146.1367586	102.9070409	108.2788615
AT4G02930	190.6508815	186.1178724	49.21303251	63.79786055	54.76239599	65.87935535	41.70848057	52.73619831	42.2495874	42.3334687	121.576939	137.8361966	174.5145975	147.7045729
AT1G10410	40.56217504	33.94653022	40.31635841	29.27812878	61.65257935	45.85642718	58.67085629	61.68768554	139.7522116	132.5375716	131.1694712	120.0870923	110.7976936	116.2655166
AT2G05840	94.62702092	104.4237888	61.38351059	65.5512782	63.02624874	63.8191487	97.35093802	112.0795837	102.9790556	94.84256149	178.8129717	205.1526017	223.0971388	233.905971
AT3G56360	183.4188403	219.5991334	99.05803503	67.91199882	202.6267008	204.6566779	85.7113495	107.3659131	90.69489318	91.01794847	129.577186	119.735797	132.4609537	133.8449412
AT1G31730	51.12487658	49.12845591	47.7137028	47.83413788	36.10832653	37.46910349	39.57919876	41.7476833	41.87316467	44.38332996	70.6427698	74.06704034	65.70225599	65.6289879
AT3G28007	2.196251313	5.724928084	43.67999542	32.5682821	338.9503221	246.8819911	342.6628002	356.8970848	244.9174872	201.3172135	132.7198589	116.1372566	55.6087746	57.28339159
AT4G00720	50.87316615	53.99003961	80.72408932	75.88276928	78.1984069	85.28016542	81.23505629	78.661165	108.4109063	114.0017869	69.08627099	66.02942998	59.54380459	58.35016788
AT2G32690	239.1331908	269.8929918	162.5885189	117.0636591	226.0192224	164.1686537	103.8485685	132.6091999	129.5729708	137.9068693	169.8667135	127.3742664	232.5456256	266.3832623
AT1G28140	56.63043752	72.85398777	87.4078608	88.7252412	107.256288	114.825741	109.8006775	94.79372309	88.64815917	90.2097474	89.28487464	84.056747	70.8941042	71.02427325
AT3G18830	80.25737293	68.17248335	128.8351615	109.3767129	58.69229334	81.29846964	26.83963145	24.3131623	88.71910756	97.32954782	114.3989552	127.392375	129.5871363	104.6504047
AT5G19550	101.5965588	98.77889406	49.97627484	56.26713354	59.80001425	55.44166251	77.43235535	92.60901749	94.19576958	95.01596593	149.331928	174.5275848	167.0181438	165.826499
AT3G57290	148.389202	138.511631	67.84155948	77.95534257	61.32888355	73.14582594	62.82919819	73.27646435	76.18418031	66.15901286	126.8070396	150.7413656	129.5843456	136.6400872
AT3G48420	132.8030092	162.6534548	154.658302	213.9701403	136.9600179	136.8206814	142.0840769	148.7210078	154.2336788	179.4088907	114.3584798	109.1752411	102.0919917	111.3722459
AT5G63160	26.67358411	30.64581003	93.7923085	89.72070619	167.6262462	118.1443575	127.149846	159.7953656	93.61730767	92.2974768	59.70457801	51.57136828	52.83281265	62.805159
AT3G17000	23.92662943	24.60459786	87.64915079	70.73520718	225.2295695	176.3692509	338.3344487	315.2653907	153.0067154	152.8724426	64.83705171	50.86753557	49.29912377	51.04797859
AT5G64750	14.73604801	18.52692127	88.3529593	78.07566082	79.75665152	51.48974989	109.261611	119.8637767	295.8091494	385.4718097	135.5605883	98.08878675	59.7778693	47.01896781
AT2G19760	226.1529833	179.9962418	152.8169768	125.1004937	125.383695	140.2384201	150.492844	212.5587142	193.8574432	160.6241623	299.0368177	291.7379564	252.2592318	229.6568626
AT5G59850	474.7735456	367.9928877	179.4800531	155.5404993	151.1304558	116.625168	145.4728494	156.2620777	113.4268216	93.21650576	257.9984478	241.8940158	279.3064818	294.5370226
AT4G21860	153.130697	170.2732106	129.7046678	149.1566074	128.9416424	153.4434112	117.2240519	115.9175321	107.1784237	109.8906986	121.8990028	111.3781358	129.2326363	128.2811022
AT3G59140	28.85807385	26.9274034	4.125750498	4.868990159	18.75688209	17.14193377	40.59302869	42.42580742	30.24365279	31.55561084	71.31606391	80.31118379	80.49790853	78.54957708
AT2G04400	152.4285249	151.2691336	68.28760497	59.31580155	130.2193811	123.4406672	90.76141995	68.79496546	115.5099557	121.5570921	161.821685	170.2950931	229.2832386	216.9002178
AT5G60410	35.78785705	39.44475889	41.49816147	42.95592467	42.94602672	39.58302926	48.30422597	46.69818997	73.97526475	72.46085563	54.92954672	53.71480109	49.69934892	39.40062424
AT3G21070	28.84519061	25.26663368	184.5959695	161.0943794	43.9526703	42.21220984	47.26100228	44.28342321	106.4093158	117.1156962	58.27428586	51.08045412	41.76775229	41.57930366
AT4G32285	47.49917621	47.41136793	74.26494232	71.41856119	58.30996867	80.28916496	55.48072466	54.33318457	73.31303866	75.27151533	88.82411866	95.28724179	73.19248209	66.68484949
AT4G23470	69.22865286	64.25528673	103.8203896	93.9802011	94.69561876	114.1435852	88.61502502	77.17721979	125.001604	136.8565923	110.3374779	118.6844596	96.12478705	86.26413659
AT1G53780	36.99308708	39.49201064	40.94421157	33.929865	55.4898674	50.15487547	74.47331146	72.2244294	73.16368453	67.87882437	56.40676572	56.5559061	46.2412128	48.43339032
AT5G16880	52.08092619	46.4439767	70.94046161	70.67885211	89.43061844	81.63703116	126.0539904	143.3542151	114.6067968	106.4643457	92.27294014	79.09003035	64.65801253	67.41627378
AT5G50100	72.71440064	67.28687874	101.4995914	75.41347789	190.3111201	136.0400431	339.8276421	276.9376583	326.5170957	280.147639	199.8917906	184.2499663	144.4917044	200.3887972
AT3G07090	69.67795856	61.19206313	279.6484597	206.2258724	174.436151	120.9798853	151.9260352	117.3018031	153.7452734	152.1664153	177.3125088	172.216836	113.2299226	118.3084238
AT5G17870	292.566402	317.1981819	287.0681313	326.1749432	195.0368205	222.6393652	157.9753565	182.4379694	145.2016843	141.2929249	133.1755882	129.4977039	213.0915808	204.9463848
AT2G43090	247.2989291	233.7287951	134.8976344	168.8107428	138.5516042	131.8398391	123.7408837	119.4450225	128.9869813	123.8222145	178.6795485	179.7581776	212.3631868	206.4725643
AT4G27000	122.6556075	130.9004053	94.34599579	93.46844214	100.4306663	102.8096731	94.54140653	116.0130835	71.55416466	82.88865447	99.53615829	117.4590137	144.4589882	133.5042098
AT3G15980	45.83974439	47.98558954	46.26317982	43.03382226	46.22475379	47.22115285	37.7767905	34.56883855	32.38354677	37.10552849	59.59467124	64.58361431	94.83462158	69.98528085
AT4G17170	101.8589234	98.82024621	86.32876703	83.31256252	107.5849976	119.5021173	184.2114338	177.6161487	227.0174615	240.6412081	234.4059809	262.5979229	158.8763108	177.3265622
AT4G31180	100.7156811	97.08732767	60.24356065	66.86475492	47.58236442	73.12453716	47.28068402	52.64547675	61.86338738	61.18308031	128.525556	123.1197186	108.7169184	108.9499894
AT3G54360	75.74266238	80.53580552	96.49265084	99.35716729	90.63328636	86.85949039	125.1407457	106.9910321	90.61688725	104.7321394	92.36446413	109.0514371	124.3536117	128.9938889
AT4G29900	31.80146183	28.42783781	77.08624396	62.5574914	31.47272353	34.81131538	24.21789821	24.28446885	31.82506315	37.35176145	42.72471138	46.76921113	66.40634108	57.10190255
AT2G47590	169.5482264	193.0370899	152.7773209	189.9200398	77.33432457	91.64957013	48.54866761	48.97291978	46.90807921	45.97191932	61.49648122	49.05152426	109.1820896	116.3651936
AT1G74960	83.06851449	97.64249143	61.96903144	77.41792073	50.96279315	62.43242046	74.0987695	62.83095042	62.65074974	70.61292935	61.18754102	67.19269447	78.36047658	74.35749375
AT2G37270	294.0996819	283.4745877	106.4352568	110.7231541	72.66409475	110.1518751	66.12190192	101.9781082	70.69365259	68.33761139	166.3952048	185.8822901	229.362966	222.3728789
AT3G23280	71.99787459	86.29412137	91.35916776	90.38728615	101.0358119	90.87111475	80.94421249	75.90328292	119.6123926	131.4869649	96.41482842	96.17378894	80.38922391	79.24522826
AT2G01970	85.30488053	93.79869271	68.35449902	59.70605877	62.32861311	63.0660749	73.94021575	67.83107769	83.70379318	91.73566834	99.92731035	116.7713977	95.94804596	99.37567409
AT4G15545	121.6574043	148.1575496	130.3041673	147.824569	96.79550338	117.2352331	94.76948011	104.5386898	86.28145919	77.73683389	114.5756296	117.0087935	185.9333919	209.6586412
AT4G31490	50.38273727	51.25566274	44.13129385	42.02653198	39.93316909	34.44582614	32.02401951	32.97827624	36.89149097	39.42905007	57.78787552	65.7190706	61.2603413	53.3485142
AT3G21250	32.32476917	34.53540271	18.25430434	17.22919123	30.24631784	28.33253511	23.73428496	27.192803	19.63473389	18.69145661	51.0293915	51.81766257	101.5766653	107.8141806
AT3G48870	108.1532322	102.2966344	44.17998228	53.24052628	33.15924471	35.33490888	32.786958	32.52323664	30.36804658	32.05881388	48.52053102	51.81746182	75.66902814	69.23585278
AT5G16050	99.21186383	84.58191456	140.6549813	157.7850736	133.7262395	153.5678166	131.4014949	136.4605321	97.23696367	111.2590552	102.4788134	109.4649507	116.3177909	118.9930576
AT5G36160	109.5030974	131.5327367	63.24006998	64.63593683	82.03118922	91.33445727	102.2951292	103.8831479	104.7723871	105.2074074	138.1302794	134.4859076	161.1769114	165.9478513
AT1G74020	56.20108772	47.65324629	31.95228133	31.17795599	69.1889912	80.3837944	190.9725364	299.9065757	264.1428222	244.1762993	183.5405792	221.7655789	176.3237027	153.6302572
AT5G22510	38.11105079	41.76696378	63.15197596	71.74090604	87.70120543	89.8401194	94.867009	89.80540132	81.33930676	84.59998878	50.39292015	54.93677413	62.18376396	63.91692735
AT1G05680	108.8983033	85.13806507	8.831353362	10.06237845	81.39323514	86.14648711	117.511082	130.9081824	155.247355	166.7873244	145.2863239	142.9228831	169.307791	157.5093062
AT5G48380	28.00781784	35.45741018	119.1219613	88.03031261	43.25003088	48.31776914	23.74736211	21.55180745	106.7279092	127.4182082	74.47183262	65.34715337	54.60310429	44.09737355
AT1G68590	349.6908465	329.908907	274.0461573	301.2106622	126.325418	142.809261	103.8639269	94.16752826	97.34068584	86.33455189	180.3709956	131.60022	259.3908634	293.2473378
AT3G59020	56.11948997	56.3145814	40.53296206	49.08821918	39.95612323	41.16015065	44.13672892	48.19555293	43.78710021	45.38127743	41.23901838	41.38435858	50.61685575	47.51732254
AT2G29080	71.0314306	68.78248858	50.38625812	50.15904279	78.68239965	70.42917635	72.58239147	66.17373469	53.34935832	58.62684676	60.3184707	56.3036044	64.497486	61.54363244
AT3G13670	59.56609031	62.69353371	56.39350275	61.8915351	63.23564104	53.80787338	78.48955065	61.93687709	95.00864603	91.05103863	77.25170361	71.98063073	72.55371301	63.92319826
AT1G72520	23.57941844	26.2910759	56.81958224	112.95904	27.29593395	14.29653319	4.474955702	4.600771767	196.5442093	234.8870707	42.82197156	25.7506915	15.92574923	10.66055865
AT3G07110	424.9158666	370.1759422	153.3055749	175.4547389	106.5435512	106.8767477	104.5397236	114.0646559	68.39640227	74.60168081	163.7208952	178.861407	254.5576408	236.8131585
AT5G27350	53.94211857	55.14047698	40.20629465	46.57713125	64.28779599	48.3070038	51.3156332	65.81477549	83.19027009	83.48947628	178.4767119	230.8206901	106.6876463	93.98776212
AT5G50360	0	1.33171393	129.9747106	134.8406401	318.6615679	264.5961849	497.8865007	489.4048117	159.3736296	113.9082572	69.32751692	33.99876511	35.24886351	33.45923231
AT1G63000	188.6153835	147.9949997	163.2542838	130.1255084	134.2102746	120.901084	108.5279801	134.5062733	98.18346234	81.5775337	117.685015	112.6436385	128.5547039	121.8256064
AT5G16150	70.29509062	93.71695314	89.40394154	117.6693756	63.32023969	75.45205297	79.27878749	94.19892387	71.67926841	74.68686054	74.43237592	80.52618748	126.2503148	106.0114642
AT1G75220	85.80469848	61.5924693	41.16996448	52.72812275	106.5152634	86.99243079	101.2007065	125.3042045	121.8416305	127.0465157	56.92544454	68.50399636	54.16110114	46.91786094
AT2G36250	94.1591716	112.7918002	87.02056829	96.93610085	82.12643711	91.59188036	62.63454759	61.28154413	60.40328423	65.40828571	58.67258603	71.76065553	73.42051085	81.87400157
AT4G01290	38.77577382	39.71672138	38.18169211	27.58756088	42.76814477	41.32178143	48.17453486	38.16999548	47.11830566	49.66376947	48.39575772	50.11549121	46.47544061	46.53854988
AT1G02140	261.5141602	231.0955525	174.9175695	165.6254771	186.5302256	169.212133	212.7227656	214.1930258	229.9176164	236.8631411	219.5771767	259.9294227	233.8262136	236.4632181
AT2G28320	26.24245376	25.65206122	30.27017633	20.61643496	85.9958313	73.58870088	69.86285901	67.35050704	98.76120632	95.84685106	81.29797266	85.67362484	75.15929525	76.57052453
AT1G10590	159.3448059	152.0380698	170.6224836	194.7292668	182.6063513	187.1154302	207.5913373	214.6942244	224.9582666	209.0908099	214.6717994	215.1221491	163.1621929	159.8515129
AT5G35180	47.19803374	45.65276857	47.7224652	47.20331916	65.21961112	62.68375077	53.6727247	45.68061039	57.16641401	55.11389958	60.07497168	63.09622278	77.52683085	69.46744643
AT2G05070	98.69052377	211.7578069	405.1600662	396.2337596	145.559603	194.1424543	194.6465384	199.7623006	145.6430975	128.0961783	46.01672542	34.09193587	9.847659504	6.282870799
AT2G17390	107.2077121	122.6675762	104.8934244	121.7331131	120.9591104	137.9858348	128.3833257	117.9469968	112.9724677	126.7482782	121.1190206	156.2560637	152.0079231	131.9316434
AT2G22240	9.486565921	9.920624309	124.6979421	98.226982	171.8079364	147.5694714	95.50827767	79.7142433	74.98745738	78.00221193	59.63963978	82.49982718	75.33161041	67.67531205
AT1G41830	107.0503932	103.0324799	99.23305151	87.25612915	111.1040101	96.94394258	72.2079518	81.64323409	84.75686227	64.27973395	69.60264793	64.58183754	116.8776697	109.8291391
AT2G22010	22.87201983	23.31580441	47.30120855	60.92522995	55.83954855	40.55611786	41.02791166	37.45993287	45.16859263	49.35156738	21.0891569	21.60125694	22.71863837	19.67002941
AT1G50260	14.39452976	11.3838885	34.98354228	37.45237162	114.5980704	100.4263748	176.4028185	158.5351349	126.607971	122.0465409	59.65578579	45.91059307	41.55183395	36.69308713
AT2G24090	295.4840097	335.8651521	290.4939522	330.6894985	200.8386389	225.0523518	173.7424663	169.0750758	153.275929	157.4708162	155.8733633	150.5178	206.2925741	208.0330805
AT5G46250	57.9961907	47.48707984	132.6556154	102.8065757	136.3964594	102.2538484	163.3791611	181.6708424	179.2054952	166.8985053	111.4772003	90.5589418	67.66494502	70.69980096
AT5G35210	27.49042216	28.77024288	30.36695127	23.39428519	32.62798999	30.34286745	40.02714384	25.26382037	36.64649805	34.41874075	31.427575	26.03507405	35.08916635	30.01223408
AT3G11420	8.679264579	5.297529322	100.702193	90.16661704	136.4612699	116.2039671	150.4405598	162.7853272	126.7010502	129.4028526	47.74403358	34.38758974	26.21745912	21.54532704
AT1G79280	31.52084772	31.4266965	22.85932932	23.33925305	25.7060475	23.43046092	30.12040493	24.98030446	34.45033766	29.20280219	28.94859203	26.61709589	30.85354326	27.94109342
AT1G26770	73.66861622	67.03044831	78.99868894	88.18006255	148.3941879	124.0662111	141.0864543	145.2470163	128.5691204	106.5074619	150.7884116	173.8371627	160.6298422	128.7060576
AT2G16630	42.52319329	35.97894592	42.61382189	29.88484218	150.7560667	122.727602	143.7345326	109.5189138	201.308395	207.0108077	210.0647733	186.7258412	131.3272772	171.1794747
AT2G35940	24.17203076	26.88333472	63.62714117	57.18525361	84.30728305	77.75611193	73.70222222	65.4238444	59.93282181	61.25514239	76.24109747	77.40595832	53.06122061	57.04226804
AT3G50590	32.67223295	37.41436711	28.17335961	27.11813379	31.07717095	28.90624214	28.82912335	28.2902101	29.28911514	38.11305424	45.62432671	48.09469743	47.9933411	46.9149989
AT2G01850	70.407979	69.90690056	36.53222217	42.112597	120.1876287	80.70326355	162.6424708	148.2434206	164.0839481	175.8549877	195.3040312	206.5409675	145.578173	155.8125437
AT1G04080	53.32444744	52.67187904	46.6817353	51.96778799	47.11838697	48.68663905	42.19202522	50.10497807	52.29991312	62.25122957	53.58946207	47.38350749	55.61021814	56.9661914
AT5G14030	96.4564827	100.0978344	73.34312512	81.57986689	81.59016638	74.59336904	84.55965923	79.83471572	75.4107759	91.36574249	126.6087687	149.5339229	141.0363776	138.2861639
AT5G61020	161.9979657	141.4006522	60.46555674	79.00544703	51.97889864	51.70684527	44.22195762	42.49966865	41.27384424	39.86331507	129.3896854	129.7743513	120.4178686	139.4682165
AT1G55920	116.193637	74.26899708	50.06006974	42.57242782	59.15676822	66.12301238	65.27235075	68.53217321	268.9211177	294.5975308	187.3781964	228.4277262	146.6664188	130.1322895
AT1G70410	68.59545382	62.53742055	111.0188958	90.6690113	59.98954697	53.99026304	58.1695926	69.49490522	95.87849638	95.59417481	93.08906712	78.29083131	70.56357495	70.17061222
AT5G35970	27.61454827	34.11319362	38.22721191	31.69043815	45.65425101	61.11555114	107.8578876	95.19832287	77.02104125	93.7562384	41.86789336	41.57688361	66.10058526	61.99701862
AT1G09590	433.2350799	396.7154036	185.5172878	188.4781231	145.287324	159.977119	154.8142041	164.1194544	118.9010737	108.78597	221.8754453	210.0546094	292.4315937	309.7249175
AT2G20860	67.17028751	80.34541995	76.93570512	98.70614594	82.74028576	90.1709207	110.328018	101.6016318	94.44492023	115.9435913	88.09277147	98.47405759	90.07999623	102.7891601
